spam	* Am on a train back from nortspampton so i'm afraid not!
spam	Where in abj are you serving. Are you staying with dad or alone.
spam	Was playng 9 doors game and gt racing on phone lol
ham	New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message
spam	Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.
spam	I'm on da bus going home...
spam	I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
spam	I'm okay. Chasing the dream. What's good. What are you doing next.
spam	Yupz... I've oredi booked slots 4 my weekends liao... 
ham	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
spam	There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
spam	Okie
spam	Yes I know the cheesy songs from frosty the snowman :)
spam	Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..
ham	sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
spam	Hey tmr meet at bugis 930 ?
ham	Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm
spam	All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
spam	Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
spam	And whenever you and i see we can still hook up too.
spam	Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
spam	Can you use foreign stamps for whatever you send them off for? 
ham	FROM 88066 LOST £12 HELP
spam	Oh baby of the house. How come you dont have any new pictures on facebook
spam	Feb  &lt;#&gt;  is "I LOVE U" day. Send dis to all ur "VALUED FRNDS" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr
spam	Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.
spam	Omw back to tampa from west palm, you hear what happened?
spam	Yup no more already... Thanx 4 printing n handing it up.
ham	FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
spam	What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
spam	S now only i took tablets . Reaction morning only.
ham	Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
spam	Nah, I'm a perpetual DD
spam	Sorry de i went to shop.
ham	Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
spam	Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.
spam	Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
spam	Nope i'm not drivin... I neva develop da photos lei...
spam	I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
spam	Cool. I am  &lt;#&gt;  inches long. hope you like them big!
spam	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
spam	Okie.. Thanx..
ham	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
spam	Go where n buy? Juz buy when we get there lar.
spam	Ok lor...
spam	I'm working technical support :)voice process.
spam	It's justbeen overa week since we broke up and already our brains are going to mush!
spam	Tunde, how are you doing. This is just wishing you a great day. Abiola.
spam	Nope... C ü then...
spam	No. But we'll do medical missions to nigeria
spam	No i am not having not any movies in my laptop
spam	Whatsup there. Dont u want to sleep
ham	Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
ham	Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR
spam	I havent lei.. Next mon can?
spam	Mm feeling sleepy. today itself i shall get that dear
spam	How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
spam	Do ü noe if ben is going?
spam	Can you do a mag meeting this avo at some point?
spam	I meant middle left or right?
spam	Really? I crashed out cuddled on my sofa.
spam	Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
spam	I sent you the prices and do you mean the  &lt;#&gt; g,
spam	Are you this much buzy
spam	Nothing. Can...
ham	I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
spam	No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
spam	But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
spam	Tick, tick, tick ... Babe
spam	R ü going 4 today's meeting?
spam	K da:)how many page you want?
spam	Ya had just now.onion roast.
spam	Send his number and give reply tomorrow morning for why you said that to him like that ok
spam	You said not now. No problem. When you can. Let me know.
spam	Ok but tell me half an hr b4 u come i need 2 prepare.
spam	Play w computer? Aiyah i tok 2 u lor?
spam	Sat right? Okay thanks... 
spam	Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with
spam	Ok Chinese food on its way. When I get fat you're paying for my lipo.
spam	We r outside already.
spam	Have a good trip. Watch out for . Remember when you get back we must decide about easter.
spam	Yo we are watching a movie on netflix
spam	What time. I‘m out until prob 3 or so
spam	Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...
spam	I dont thnk its a wrong calling between us
spam	I am not sure about night menu. . . I know only about noon menu
spam	ARR birthday today:) i wish him to get more oscar.
spam	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
spam	Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!
spam	 and  picking them up from various points
ham	Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
spam	Wow v v impressed. Have funs shopping!
spam	I am on the way to ur home
ham	Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
spam	No problem. Talk to you later
spam	Then ur sis how?
spam	Still in customer place
ham	How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
spam	Dude u knw also telugu..thts gud..k, gud nyt..
spam	We confirm eating at esplanade?
spam	Send me your id and password
spam	Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
ham	For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.
spam	Well I might not come then...
spam	Long after I quit. I get on only like 5 minutes a day as it is.
spam	Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
spam	Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
spam	Just arrived, see you in a couple days &lt;3
spam	K, wat s tht incident?
spam	Yeah get the unlimited
spam	cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
spam	Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?
spam	Ü got wat to buy tell us then ü no need to come in again.
spam	When you are big..| God will bring success.
ham	U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
spam	… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon "
spam	Well there's still a bit left if you guys want to tonight
spam	Not from this campus. Are you in the library?
spam	The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow
spam	How will I creep on you now? ;_;
spam	Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
spam	If I get there before you after your ten billion calls and texts so help me god
spam	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
spam	I've told him that i've returned it. That should i re order it.
spam	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..
spam	Depends on where u going lor.
spam	And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
ham	FreeMsg>FAV XMAS TONES!Reply REAL
spam	Lil fever:) now fine:)
spam	I think it's all still in my car
spam	Can a not?
ham	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
spam	Yes princess! I want to catch you with my big strong hands...
spam	Oh yeah I forgot. U can only take 2 out shopping at once.
spam	Mm so you asked me not to call radio
spam	Thinkin about someone is all good. No drugs for that
spam	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
spam	Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..
spam	Alright if you're sure, let me know when you're leaving
spam	Some are lasting as much as 2 hours. You might get lucky.
spam	Genius what's up. How your brother. Pls send his number to my skype.
ham	Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p
spam	Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
spam	Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
ham	INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
spam	Oh god..taken the teeth?is it paining
ham	ROMCAPham Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
spam	Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
spam	No need to buy lunch for me.. I eat maggi mee..
ham	Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate
spam	Ok lor...
spam	Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!
spam	Wife.how she knew the time of murder exactly
ham	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07spam to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
spam	Howz that persons story
spam	Thanx 4 sending me home...
spam	Its normally hot mail. Com you see!
ham	You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm
spam	U sick still can go shopping?
spam	Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..
spam	Nice.nice.how is it working?
spam	1's reach home call me.
spam	Were trying to find a Chinese food place around here
spam	Easy mate, * guess the quick drink was bit ambitious.
spam	BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
spam	Ok thanx...
spam	aathi..where are you dear..
spam	Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.
spam	Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
spam	Will be out of class in a few hours. Sorry
spam	Wat time u finish ur lect today?
ham	Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply
spam	Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
ham	YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call
spam	She's fine. Good to hear from you. How are you my dear? Happy new year oh.
spam	Are you going to wipro interview today?
spam	how tall are you princess?
spam	I doubt you could handle 5 times per night in any case...
spam	Haha... Hope ü can hear the receipt sound... Gd luck!
spam	Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
spam	Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...
spam	Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
spam	In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
spam	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
spam	I want to be there so i can kiss you and feel you next to me
spam	I am not at all happy with what you saying or doing
ham	Adult 18 Content Your video will be with you shortly
spam	Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? 
spam	What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
spam	He says hi and to get your ass back to south tampa (preferably at a kegger)
spam	Smith waste da.i wanna gayle.
spam	Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.
spam	Aight, tomorrow around  &lt;#&gt;  it is
spam	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
ham	YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.
spam	I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
spam	See you there! 
spam	I dont understand your message.
spam	Crucify is c not s. You should have told me earlier.
spam	Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.
spam	Fuck cedar key and fuck her (come over anyway tho)
spam	twenty past five he said will this train have been to durspam already or not coz i am in a reserved seat
ham	Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX
spam	U still painting ur wall?
ham	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16
spam	Printer is cool. I mean groovy. Wine is groovying
spam	Hi Harish's rent has been transfred to ur Acnt.
spam	Anything lor is she coming?
spam	Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
spam	Ü still attending da talks?
spam	No probs hon! How u doinat the mo?
spam	K I'll take care of it
spam	I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
spam	My battery is low babe
spam	Shuhui has bought ron's present it's a swatch watch...
spam	Yeah there's quite a bit left, I'll swing by tomorrow when I get up
spam	Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
spam	K I'll be sure to get up before noon and see what's what
spam	K...k...yesterday i was in cbe .
spam	Went to ganesh dress shop
ham	pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL
spam	Ü collecting ur laptop then going to configure da settings izzit?
spam	If you r @ home then come down within 5 min
spam	Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?
spam	Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
ham	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
spam	Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.
spam	Tell me pa. How is pain de.
spam	HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
spam	Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.
spam	Helloooo... Wake up..! "Sweet" "morning" "welcomes" "You" "Enjoy" "This Day" "with full of joy".. "GUD MRNG".
spam	ALRITE
spam	Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
ham	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
spam	How do you guys go to see movies on your side.
spam	Sorry,in meeting I'll call later
spam	You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
spam	Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
ham	Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
spam	Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
spam	What time should I tell my friend to be around?
spam	Yes. that will be fine. Love you. Be safe.
spam	Thanks chikku..:-) gud nyt:-*
spam	Is xy in ur car when u picking me up?
spam	Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx
spam	Yo, any way we could pick something up tonight?
spam	I've not sent it. He can send me.
spam	Fine am simply sitting.
spam	Thts god's gift for birds as humans hav some natural gift frm god..
spam	Are you coming to day for class.
spam	Im done. Just studyn in library
spam	Ok... U enjoy ur shows...
spam	Anything...
spam	Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
spam	Wat's my dear doing? Sleeping ah?
spam	Hi' Test on  &lt;#&gt; rd ....
spam	Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
spam	Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
spam	Yup n her fren lor. I'm meeting my fren at 730.
spam	Yeah, we got one lined up for us
spam	And stop wondering "wow is she ever going to stop tm'ing me ?!" because I will tm you whenever I want because you are MINE ... *laughs*
spam	Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
spam	Hey i've booked the pilates and yoga lesson already... Haha
spam	Are you ok. What happen to behave like this
ham	You have 1 new message. Please call 08712400200.
spam	My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
spam	Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. 
spam	No message..no responce..what happend?
ham	We currently have a message awaiting your collection. To collect your message just call 08718723815.
spam	Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe
spam	make that 3! 4 fucks sake?! x
spam	Leave it. U will always be ignorant.
spam	Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
spam	at bruce b downs &amp; fletcher now
spam	Where are you ? You said you would be here when I woke ... :-(
spam	Hey now am free you can call me.
spam	Tell me whos this pls:-)
ham	URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011
spam	Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.
spam	Id have to check but there's only like 1 bowls worth left
spam	Yes there were many sweets
spam	I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.
ham	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
spam	Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
spam	Sir send to group mail check it.
spam	I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
spam	"NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT"
spam	You dont know you jabo me abi.
ham	Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?
spam	Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
spam	Are you being good, baby? :)
spam	NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
spam	Mostly sports type..lyk footbl,crckt..
spam	Ma head dey swell oh. Thanks for making my day
spam	U should make a fb list
spam	Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:"if it is made by my students,this wont even start........ Datz confidence..
spam	Sary just need Tim in the bollox &it hurt him a lot so he tol me!
spam	Happy New Year Princess!
spam	I'll text carlos and let you know, hang on
spam	Don't worry, * is easy once have ingredients!
spam	I love u 2 my little pocy bell I am sorry but I love u
spam	Ok omw now, you at castor?
spam	Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham	Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2
spam	What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
spam	7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear
spam	Tonight? Yeah, I'd be down for that
spam	What should i eat fo lunch senor
spam	He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! 
spam	No break time one... How... I come out n get my stuff fr ü?
ham	Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
spam	I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz
spam	Do you still have the grinder?
ham	No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
spam	Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical
ham	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
spam	K.i did't see you.:)k:)where are you now?
spam	So i'm doing a list of buyers.
spam	No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second
spam	Mm not entirely sure i understood that text but hey. Ho. Which weekend?
spam	They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
spam	Don know..he is watching film in computer..
spam	No b4 Thursday
spam	Oh, then your phone phoned me but it disconnected
spam	Id onluy matters when getting on from offcampus
ham	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
spam	Excellent, I'll see what riley's plans are
spam	I will see in half an hour
ham	You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm
spam	Ew are you one of them?
spam	Also hi wesley how've you been
spam	Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
ham	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
ham	Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
spam	Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
spam	Hm good morning, headache anyone? :-)
spam	Yeah no probs - last night is obviously catching up with you... Speak soon 
ham	FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free
spam	I might go 2 sch. Yar at e salon now v boring.
spam	 &lt;#&gt;  mins but i had to stop somewhere first.
spam	&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj
spam	One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
spam	I didn't get the second half of that message
spam	Wat time do u wan 2 meet me later?
spam	I thank you so much for all you do with selflessness. I love you plenty.
spam	Am in film ill call you later.
spam	How dare you change my ring
spam	You are a very very very very bad girl. Or lady.
spam	I love ya too but try and budget your money better babe. Gary would freak on me if he knew
spam	What part of "don't initiate" don't you understand
spam	I finished my lunch already. U wake up already?
spam	You still at the game?
spam	You have got tallent but you are wasting.
spam	What is your record for one night? :)
spam	Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.
spam	 gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
spam	Jokin only lar... :-) depends on which phone my father can get lor...
spam	Aight, lemme know what's up
spam	Get ready for  &lt;#&gt;  inches of pleasure...
spam	Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
spam	;-) ok. I feel like john lennon.
spam	Cos darren say ü considering mah so i ask ü...
spam	You are not bothering me but you have to trust my answers. Pls.
spam	Wishing you and your family Merry "X" mas and HAPPY NEW Year in advance..
spam	One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
spam	Aight what time you want me to come up?
spam	Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
spam	Your bill at 3 is £33.65 so thats not bad!
spam	Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
spam	Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?
spam	So how's the weather over there?
spam	Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! 
spam	Die... Now i have e toot fringe again...
spam	Lol they don't know about my awesome phone. I could click delete right now if I want.
spam	Ok
spam	Awesome question with a cute answer: Someone asked a boy "how is ur life?" . . He smiled &amp; answered: . . "She is fine!" Gudnite
spam	Please leave this topic..sorry for telling that..
